179;0.00390625;4;1020
180;0.00390625;4;1020
181;0.00683594;7;1017
182;0.00976562;10;1014
183;0.0107422;11;1013
184;0.00683594;7;1017
185;0.00683594;7;1017
186;0.0117188;12;1012
187;0.00488281;5;1019
188;0.00683594;7;1017
189;0.0117188;12;1012
190;0.0107422;11;1013
191;0.00878906;9;1015
192;0.00585938;6;1018
193;0.0117188;12;1012
194;0.0117188;12;1012
195;0.0126953;13;1011
196;0.00585938;6;1018
197;0.00878906;9;1015
198;0.00878906;9;1015
199;0.00878906;9;1015
200;0.00878906;9;1015
201;0.0126953;13;1011
202;0.00683594;7;1017
203;0.00878906;9;1015
204;0.00878906;9;1015
205;0.00878906;9;1015
206;0.0136719;14;1010
207;0.00878906;9;1015
208;0.00878906;9;1015
209;0.00488281;5;1019
210;0.00878906;9;1015
211;0.00878906;9;1015
212;0.00488281;5;1019
213;0.00976562;10;1014
214;0.0078125;8;1016
215;0.00585938;6;1018
216;0.00878906;9;1015
217;0.0107422;11;1013
218;0.0107422;11;1013
219;0.0117188;12;1012
220;0.00976562;10;1014
221;0.0107422;11;1013
222;0.0126953;13;1011
223;0.0078125;8;1016
224;0.0117188;12;1012
225;0.0078125;8;1016
226;0.00683594;7;1017
227;0.00878906;9;1015
228;0.00878906;9;1015
229;0.00683594;7;1017
230;0.0078125;8;1016
231;0.0107422;11;1013
232;0.0078125;8;1016
233;0.00683594;7;1017
234;0.00976562;10;1014
235;0.0107422;11;1013
236;0.00683594;7;1017
237;0.0107422;11;1013
238;0.00488281;5;1019
239;0.0117188;12;1012
240;0.0117188;12;1012
241;0.0107422;11;1013
242;0.00683594;7;1017
243;0.00976562;10;1014
244;0.00976562;10;1014
245;0.0146484;15;1009
246;0.00585938;6;1018
247;0.00488281;5;1019
248;0.00976562;10;1014
249;0.00976562;10;1014
250;0.00878906;9;1015
251;0.00976562;10;1014
252;0.0117188;12;1012
253;0.00488281;5;1019
254;0.0078125;8;1016
255;0.0078125;8;1016
256;0.0078125;8;1016
257;0.0107422;11;1013
258;0.00878906;9;1015
259;0.0078125;8;1016
260;0.00976562;10;1014
261;0.0078125;8;1016
262;0.00878906;9;1015
263;0.00976562;10;1014
264;0.0107422;11;1013
265;0.0126953;13;1011
266;0.00683594;7;1017
267;0.0117188;12;1012
268;0.0107422;11;1013
269;0.0117188;12;1012
270;0.00683594;7;1017
271;0.0107422;11;1013
272;0.0078125;8;1016
273;0.00878906;9;1015
274;0.0107422;11;1013
275;0.0117188;12;1012
276;0.0107422;11;1013
277;0.0107422;11;1013
278;0.00976562;10;1014
279;0.0136719;14;1010
280;0.0107422;11;1013
281;0.0107422;11;1013
282;0.00878906;9;1015
283;0.00976562;10;1014
284;0.0107422;11;1013
285;0.0107422;11;1013
286;0.00585938;6;1018
287;0.00976562;10;1014
288;0.0078125;8;1016
289;0.00878906;9;1015
290;0.00976562;10;1014
291;0.0107422;11;1013
292;0.00878906;9;1015
293;0.00683594;7;1017
294;0.0117188;12;1012
295;0.00878906;9;1015
296;0.0117188;12;1012
297;0.0117188;12;1012
298;0.00683594;7;1017
299;0.0107422;11;1013
300;0.00976562;10;1014
301;0.0107422;11;1013
302;0.0078125;8;1016
303;0.0107422;11;1013
304;0.00878906;9;1015
305;0.0117188;12;1012
306;0.0117188;12;1012
307;0.0078125;8;1016
308;0.00976562;10;1014
309;0.0078125;8;1016
310;0.00683594;7;1017
311;0.00878906;9;1015
312;0.0107422;11;1013
313;0.0107422;11;1013
314;0.00976562;10;1014
315;0.00976562;10;1014
316;0.00976562;10;1014
317;0.0107422;11;1013
318;0.0117188;12;1012
319;0.0107422;11;1013
320;0.00878906;9;1015
321;0.0117188;12;1012
322;0.00976562;10;1014
323;0.00976562;10;1014
324;0.00976562;10;1014
325;0.00683594;7;1017
326;0.00878906;9;1015
327;0.00683594;7;1017
328;0.00976562;10;1014
329;0.00976562;10;1014
330;0.0078125;8;1016
331;0.00683594;7;1017
332;0.00976562;10;1014
333;0.00976562;10;1014
334;0.0078125;8;1016
335;0.00878906;9;1015
336;0.0107422;11;1013
337;0.0107422;11;1013
338;0.00976562;10;1014
339;0.00976562;10;1014
340;0.0117188;12;1012
341;0.00683594;7;1017
342;0.00976562;10;1014
343;0.00878906;9;1015
344;0.00878906;9;1015
345;0.00878906;9;1015
346;0.0078125;8;1016
347;0.00878906;9;1015
348;0.0136719;14;1010
349;0.00585938;6;1018
350;0.0078125;8;1016
351;0.0117188;12;1012
352;0.0136719;14;1010
353;0.0107422;11;1013
354;0.00878906;9;1015
355;0.00976562;10;1014
356;0.0107422;11;1013
357;0.00585938;6;1018
358;0.00878906;9;1015
359;0.0078125;8;1016
360;0.0078125;8;1016
361;0.00878906;9;1015
362;0.00878906;9;1015
363;0.00683594;7;1017
364;0.0126953;13;1011
365;0.0117188;12;1012
366;0.00878906;9;1015
367;0.00976562;10;1014
368;0.0107422;11;1013
369;0.00878906;9;1015
370;0.00976562;10;1014
371;0.00878906;9;1015
372;0.0117188;12;1012
373;0.00878906;9;1015
374;0.0146484;15;1009
375;0.00683594;7;1017
376;0.00976562;10;1014
377;0.00585938;6;1018
378;0.0126953;13;1011
379;0.00878906;9;1015
380;0.00976562;10;1014
381;0.0078125;8;1016
382;0.0107422;11;1013
383;0.00878906;9;1015
384;0.0117188;12;1012
385;0.00976562;10;1014
386;0.0117188;12;1012
387;0.00878906;9;1015
388;0.0117188;12;1012
389;0.00878906;9;1015
390;0.00976562;10;1014
391;0.00488281;5;1019
392;0.00878906;9;1015
393;0.0117188;12;1012
394;0.0136719;14;1010
395;0.00976562;10;1014
396;0.00488281;5;1019
397;0.00878906;9;1015
398;0.00585938;6;1018
399;0.0107422;11;1013
400;0.0078125;8;1016
401;0.00683594;7;1017
402;0.0117188;12;1012
403;0.00683594;7;1017
404;0.00976562;10;1014
405;0.0117188;12;1012
406;0.00976562;10;1014
407;0.0078125;8;1016
408;0.0136719;14;1010
409;0.00683594;7;1017
410;0.0078125;8;1016
411;0.0136719;14;1010
412;0.00976562;10;1014
413;0.00683594;7;1017
414;0.0117188;12;1012
415;0.00976562;10;1014
416;0.00683594;7;1017
417;0.00878906;9;1015
418;0.0078125;8;1016
419;0.0078125;8;1016
420;0.00976562;10;1014
421;0.0078125;8;1016
422;0.0117188;12;1012
423;0.00878906;9;1015
424;0.00683594;7;1017
425;0.00878906;9;1015
426;0.00488281;5;1019
427;0.00976562;10;1014
428;0.00683594;7;1017
429;0.00878906;9;1015
430;0.00976562;10;1014
431;0.00976562;10;1014
432;0.0117188;12;1012
433;0.0078125;8;1016
434;0.00976562;10;1014
435;0.00976562;10;1014
436;0.00976562;10;1014
437;0.00976562;10;1014
438;0.00976562;10;1014
439;0.00585938;6;1018
440;0.00390625;4;1020
441;0.0078125;8;1016
442;0.0107422;11;1013
443;0.00976562;10;1014
444;0.0078125;8;1016
445;0.0117188;12;1012
446;0.0078125;8;1016
447;0.0117188;12;1012
448;0.0078125;8;1016
449;0.0107422;11;1013
450;0.0107422;11;1013
451;0.00878906;9;1015
452;0.00976562;10;1014
453;0.0078125;8;1016
454;0.0117188;12;1012
455;0.00976562;10;1014
456;0.00683594;7;1017
457;0.00683594;7;1017
458;0.00976562;10;1014
459;0.0078125;8;1016
460;0.00585938;6;1018
461;0.00878906;9;1015
462;0.0126953;13;1011
463;0.00878906;9;1015
464;0.00976562;10;1014
465;0.0117188;12;1012
466;0.0107422;11;1013
467;0.0078125;8;1016
468;0.0107422;11;1013
469;0.00976562;10;1014
470;0.0117188;12;1012
471;0.0126953;13;1011
472;0.0126953;13;1011
473;0.00878906;9;1015
474;0.0078125;8;1016
475;0.0107422;11;1013
476;0.0078125;8;1016
477;0.0117188;12;1012
478;0.00878906;9;1015
479;0.0078125;8;1016
480;0.0078125;8;1016
481;0.0078125;8;1016
482;0.00683594;7;1017
483;0.00683594;7;1017
484;0.0117188;12;1012
485;0.00878906;9;1015
486;0.0117188;12;1012
487;0.0078125;8;1016
488;0.00976562;10;1014
489;0.0107422;11;1013
490;0.00683594;7;1017
491;0.00976562;10;1014
492;0.00683594;7;1017
493;0.00683594;7;1017
494;0.0107422;11;1013
495;0.00976562;10;1014
496;0.0126953;13;1011
497;0.0126953;13;1011
498;0.00976562;10;1014
499;0.0136719;14;1010
500;0.00878906;9;1015
501;0.00878906;9;1015
502;0.0078125;8;1016
503;0.00976562;10;1014
504;0.00976562;10;1014
505;0.00683594;7;1017
506;0.0107422;11;1013
507;0.0136719;14;1010
508;0.0117188;12;1012
509;0.00976562;10;1014
510;0.00683594;7;1017
511;0.00878906;9;1015
512;0.00878906;9;1015
513;0.00878906;9;1015
514;0.00976562;10;1014
515;0.00878906;9;1015
516;0.00683594;7;1017
517;0.0136719;14;1010
518;0.0107422;11;1013
519;0.00683594;7;1017
520;0.00976562;10;1014
521;0.00976562;10;1014
522;0.0107422;11;1013
523;0.00585938;6;1018
524;0.0107422;11;1013
525;0.0126953;13;1011
526;0.00585938;6;1018
527;0.00878906;9;1015
528;0.0107422;11;1013
529;0.0126953;13;1011
530;0.00683594;7;1017
531;0.0107422;11;1013
532;0.0107422;11;1013
533;0.00976562;10;1014
534;0.00683594;7;1017
535;0.0078125;8;1016
536;0.00878906;9;1015
537;0.0078125;8;1016
538;0.0107422;11;1013
539;0.0117188;12;1012
540;0.0078125;8;1016
541;0.0107422;11;1013
542;0.00683594;7;1017
543;0.0078125;8;1016
544;0.00683594;7;1017
545;0.00683594;7;1017
546;0.00683594;7;1017
547;0.0078125;8;1016
548;0.00878906;9;1015
549;0.0107422;11;1013
550;0.0117188;12;1012
551;0.0107422;11;1013
552;0.0078125;8;1016
553;0.00878906;9;1015
554;0.00976562;10;1014
555;0.0126953;13;1011
556;0.00878906;9;1015
557;0.00976562;10;1014
558;0.00878906;9;1015
559;0.0117188;12;1012
560;0.00878906;9;1015
561;0.0126953;13;1011
562;0.0136719;14;1010
563;0.00878906;9;1015
564;0.00976562;10;1014
565;0.0126953;13;1011
566;0.0107422;11;1013
567;0.00878906;9;1015
568;0.0107422;11;1013
569;0.00878906;9;1015
570;0.00976562;10;1014
571;0.00878906;9;1015
572;0.0078125;8;1016
573;0.0117188;12;1012
574;0.00976562;10;1014
575;0.0126953;13;1011
576;0.00976562;10;1014
577;0.00878906;9;1015
578;0.0117188;12;1012
579;0.0107422;11;1013
580;0.00976562;10;1014
581;0.0078125;8;1016
582;0.0117188;12;1012
583;0.0117188;12;1012
584;0.00683594;7;1017
585;0.0107422;11;1013
586;0.0107422;11;1013
587;0.00976562;10;1014
588;0.0107422;11;1013
589;0.0078125;8;1016
590;0.00683594;7;1017
591;0.0107422;11;1013
592;0.0078125;8;1016
593;0.00976562;10;1014
594;0.00976562;10;1014
595;0.0107422;11;1013
596;0.00683594;7;1017
597;0.0146484;15;1009
598;0.00976562;10;1014
599;0.00878906;9;1015
600;0.00976562;10;1014
601;0.0107422;11;1013
602;0.0117188;12;1012
603;0.0126953;13;1011
604;0.0126953;13;1011
605;0.00878906;9;1015
606;0.00878906;9;1015
607;0.00683594;7;1017
608;0.00878906;9;1015
609;0.0078125;8;1016
610;0.0117188;12;1012
611;0.0107422;11;1013
612;0.0078125;8;1016
613;0.0078125;8;1016
614;0.0078125;8;1016
615;0.0107422;11;1013
616;0.00878906;9;1015
617;0.00683594;7;1017
618;0.00878906;9;1015
619;0.00878906;9;1015
620;0.0078125;8;1016
621;0.00878906;9;1015
622;0.0078125;8;1016
623;0.00878906;9;1015
624;0.0107422;11;1013
625;0.0078125;8;1016
626;0.0078125;8;1016
627;0.0107422;11;1013
628;0.00976562;10;1014
629;0.0078125;8;1016
630;0.0107422;11;1013
631;0.00878906;9;1015
632;0.00683594;7;1017
633;0.0078125;8;1016
634;0.0136719;14;1010
635;0.00976562;10;1014
636;0.00683594;7;1017
637;0.0146484;15;1009
638;0.0078125;8;1016
639;0.00878906;9;1015
640;0.0107422;11;1013
641;0.00878906;9;1015
642;0.00585938;6;1018
643;0.0126953;13;1011
644;0.00976562;10;1014
645;0.00878906;9;1015
646;0.0126953;13;1011
647;0.00488281;5;1019
648;0.0078125;8;1016
649;0.00878906;9;1015
650;0.0117188;12;1012
651;0.00683594;7;1017
652;0.00878906;9;1015
653;0.00878906;9;1015
654;0.00683594;7;1017
655;0.0078125;8;1016
656;0.00878906;9;1015
657;0.0078125;8;1016
658;0.0117188;12;1012
659;0.00683594;7;1017
660;0.0117188;12;1012
661;0.0117188;12;1012
662;0.00585938;6;1018
663;0.00976562;10;1014
664;0.00976562;10;1014
665;0.00878906;9;1015
666;0.00878906;9;1015
667;0.0078125;8;1016
668;0.00683594;7;1017
669;0.0078125;8;1016
670;0.0078125;8;1016
671;0.0107422;11;1013
672;0.0117188;12;1012
673;0.00976562;10;1014
674;0.0078125;8;1016
675;0.0136719;14;1010
676;0.0078125;8;1016
677;0.0078125;8;1016
678;0.00585938;6;1018
679;0.0107422;11;1013
680;0.00683594;7;1017
681;0.0107422;11;1013
682;0.00976562;10;1014
683;0.00976562;10;1014
684;0.0078125;8;1016
685;0.0078125;8;1016
686;0.0126953;13;1011
687;0.0107422;11;1013
688;0.00878906;9;1015
689;0.0107422;11;1013
690;0.00878906;9;1015
691;0.00976562;10;1014
692;0.00683594;7;1017
693;0.0126953;13;1011
694;0.0117188;12;1012
695;0.00976562;10;1014
696;0.00976562;10;1014
697;0.00878906;9;1015
698;0.00488281;5;1019
699;0.0107422;11;1013
700;0.0117188;12;1012
701;0.00976562;10;1014
702;0.00585938;6;1018
703;0.0107422;11;1013
704;0.00976562;10;1014
705;0.00878906;9;1015
706;0.00585938;6;1018
707;0.00976562;10;1014
708;0.00878906;9;1015
709;0.0078125;8;1016
710;0.0126953;13;1011
711;0.00878906;9;1015
712;0.00878906;9;1015
713;0.00976562;10;1014
714;0.00585938;6;1018
715;0.00878906;9;1015
716;0.00585938;6;1018
717;0.0078125;8;1016
718;0.00976562;10;1014
719;0.0107422;11;1013
720;0.00683594;7;1017
721;0.0078125;8;1016
722;0.0107422;11;1013
723;0.0107422;11;1013
724;0.0107422;11;1013
725;0.00976562;10;1014
726;0.00878906;9;1015
727;0.00390625;4;1020
728;0.0078125;8;1016
729;0.0078125;8;1016
730;0.0078125;8;1016
731;0.00683594;7;1017
732;0.0078125;8;1016
733;0.00976562;10;1014
734;0.0107422;11;1013
735;0.0107422;11;1013
736;0.00976562;10;1014
737;0.00585938;6;1018
738;0.0078125;8;1016
739;0.0078125;8;1016
740;0.00878906;9;1015
741;0.0078125;8;1016
742;0.0126953;13;1011
743;0.0078125;8;1016
744;0.0078125;8;1016
745;0.00976562;10;1014
746;0.0107422;11;1013
747;0.0136719;14;1010
748;0.0107422;11;1013
749;0.00683594;7;1017
750;0.00878906;9;1015
751;0.0117188;12;1012
752;0.00878906;9;1015
753;0.00878906;9;1015
754;0.00488281;5;1019
755;0.00976562;10;1014
756;0.0107422;11;1013
757;0.00976562;10;1014
758;0.00683594;7;1017
759;0.0107422;11;1013
760;0.0078125;8;1016
761;0.00683594;7;1017
762;0.00878906;9;1015
763;0.0078125;8;1016
764;0.0117188;12;1012
765;0.0126953;13;1011
766;0.00976562;10;1014
767;0.0078125;8;1016
768;0.00585938;6;1018
769;0.00585938;6;1018
770;0.0107422;11;1013
771;0.00976562;10;1014
772;0.00976562;10;1014
773;0.00390625;4;1020
774;0.00878906;9;1015
775;0.00683594;7;1017
776;0.00488281;5;1019
777;0.00976562;10;1014
778;0.00976562;10;1014
779;0.0107422;11;1013
780;0.00585938;6;1018
781;0.0078125;8;1016
782;0.00683594;7;1017
783;0.00878906;9;1015
784;0.00683594;7;1017
785;0.0078125;8;1016
786;0.00976562;10;1014
787;0.00878906;9;1015
788;0.0078125;8;1016
789;0.0107422;11;1013
790;0.0107422;11;1013
791;0.0117188;12;1012
792;0.0078125;8;1016
793;0.0078125;8;1016
794;0.00976562;10;1014
795;0.00878906;9;1015
796;0.00488281;5;1019
797;0.0107422;11;1013
798;0.00878906;9;1015
799;0.00976562;10;1014
800;0.00976562;10;1014
801;0.00976562;10;1014
802;0.0078125;8;1016
803;0.00488281;5;1019
804;0.00976562;10;1014
805;0.0117188;12;1012
806;0.00683594;7;1017
807;0.00585938;6;1018
808;0.00878906;9;1015
809;0.00976562;10;1014
810;0.0117188;12;1012
811;0.00585938;6;1018
812;0.00878906;9;1015
813;0.0107422;11;1013
814;0.0146484;15;1009
815;0.00976562;10;1014
816;0.00683594;7;1017
817;0.00976562;10;1014
818;0.00976562;10;1014
819;0.00878906;9;1015
820;0.0078125;8;1016
821;0.0117188;12;1012
822;0.0107422;11;1013
823;0.0126953;13;1011
824;0.00878906;9;1015
825;0.0078125;8;1016
826;0.00976562;10;1014
827;0.00878906;9;1015
828;0.00585938;6;1018
829;0.0107422;11;1013
830;0.00683594;7;1017
831;0.0126953;13;1011
832;0.00976562;10;1014
833;0.00976562;10;1014
834;0.0107422;11;1013
835;0.00683594;7;1017
836;0.0078125;8;1016
837;0.00976562;10;1014
838;0.0107422;11;1013
839;0.00976562;10;1014
840;0.00976562;10;1014
841;0.00585938;6;1018
842;0.0107422;11;1013
843;0.00585938;6;1018
844;0.00683594;7;1017
845;0.0107422;11;1013
846;0.0126953;13;1011
847;0.00878906;9;1015
848;0.00683594;7;1017
849;0.00976562;10;1014
850;0.0078125;8;1016
851;0.0078125;8;1016
852;0.0078125;8;1016
853;0.0126953;13;1011
854;0.00878906;9;1015
855;0.0078125;8;1016
856;0.00683594;7;1017
857;0.0107422;11;1013
858;0.0078125;8;1016
859;0.00878906;9;1015
860;0.00878906;9;1015
861;0.0078125;8;1016
862;0.0107422;11;1013
863;0.00683594;7;1017
864;0.0078125;8;1016
865;0.00878906;9;1015
866;0.00976562;10;1014
867;0.00683594;7;1017
868;0.00683594;7;1017
869;0.00683594;7;1017
870;0.0078125;8;1016
871;0.0107422;11;1013
872;0.0078125;8;1016
873;0.00488281;5;1019
874;0.0107422;11;1013
875;0.0078125;8;1016
876;0.00976562;10;1014
877;0.00585938;6;1018
878;0.0117188;12;1012
879;0.0078125;8;1016
880;0.00976562;10;1014
881;0.00585938;6;1018
882;0.00878906;9;1015
883;0.00976562;10;1014
884;0.00976562;10;1014
885;0.0107422;11;1013
886;0.00878906;9;1015
887;0.0117188;12;1012
888;0.00488281;5;1019
889;0.0117188;12;1012
890;0.0078125;8;1016
891;0.00976562;10;1014
892;0.0107422;11;1013
893;0.0107422;11;1013
894;0.00878906;9;1015
895;0.00976562;10;1014
896;0.0078125;8;1016
897;0.00878906;9;1015
898;0.0117188;12;1012
899;0.00878906;9;1015
900;0.0107422;11;1013
901;0.0126953;13;1011
902;0.00683594;7;1017
903;0.00976562;10;1014
904;0.0107422;11;1013
905;0.00976562;10;1014
906;0.00683594;7;1017
907;0.00976562;10;1014
908;0.00878906;9;1015
909;0.00976562;10;1014
910;0.00878906;9;1015
911;0.00878906;9;1015
912;0.00878906;9;1015
913;0.00683594;7;1017
914;0.00683594;7;1017
915;0.00976562;10;1014
916;0.0107422;11;1013
917;0.0107422;11;1013
918;0.00878906;9;1015
919;0.0078125;8;1016
920;0.0107422;11;1013
921;0.0107422;11;1013
922;0.00976562;10;1014
923;0.00976562;10;1014
924;0.00976562;10;1014
925;0.00683594;7;1017
926;0.0107422;11;1013
927;0.00683594;7;1017
928;0.0078125;8;1016
929;0.0117188;12;1012
930;0.00976562;10;1014
931;0.00976562;10;1014
932;0.00683594;7;1017
933;0.00976562;10;1014
934;0.00976562;10;1014
935;0.00878906;9;1015
936;0.00878906;9;1015
937;0.00976562;10;1014
938;0.00976562;10;1014
939;0.0107422;11;1013
940;0.00585938;6;1018
941;0.0107422;11;1013
942;0.00976562;10;1014
943;0.00976562;10;1014
944;0.00976562;10;1014
945;0.0117188;12;1012
946;0.00878906;9;1015
947;0.00878906;9;1015
948;0.0078125;8;1016
949;0.0107422;11;1013
950;0.00683594;7;1017
951;0.0107422;11;1013
952;0.0117188;12;1012
953;0.0078125;8;1016
954;0.0078125;8;1016
955;0.00878906;9;1015
956;0.00683594;7;1017
957;0.00878906;9;1015
958;0.00683594;7;1017
959;0.0078125;8;1016
960;0.0107422;11;1013
961;0.0117188;12;1012
962;0.00878906;9;1015
963;0.00683594;7;1017
964;0.00878906;9;1015
965;0.00878906;9;1015
966;0.00683594;7;1017
967;0.00878906;9;1015
968;0.0117188;12;1012
969;0.0078125;8;1016
970;0.0117188;12;1012
971;0.0107422;11;1013
972;0.00976562;10;1014
973;0.00585938;6;1018
974;0.0078125;8;1016
975;0.00976562;10;1014
976;0.0107422;11;1013
977;0.00683594;7;1017
978;0.00683594;7;1017
979;0.00976562;10;1014
980;0.0078125;8;1016
981;0.00488281;5;1019
982;0.0107422;11;1013
983;0.0126953;13;1011
984;0.0078125;8;1016
985;0.0126953;13;1011
986;0.00683594;7;1017
987;0.0107422;11;1013
988;0.00585938;6;1018
989;0.00976562;10;1014
990;0.0107422;11;1013
991;0.00976562;10;1014
992;0.00683594;7;1017
993;0.00390625;4;1020
994;0.00976562;10;1014
995;0.0126953;13;1011
996;0.0126953;13;1011
997;0.0117188;12;1012
998;0.0078125;8;1016
999;0.00585938;6;1018
1000;0.00976562;10;1014
1001;0.015625;16;1008
1002;0.00878906;9;1015
1003;0.00585938;6;1018
1004;0.00683594;7;1017
1005;0.0126953;13;1011
1006;0.0117188;12;1012
1007;0.00488281;5;1019
1008;0.00976562;10;1014
1009;0.00878906;9;1015
1010;0.0136719;14;1010
1011;0.0117188;12;1012
1012;0.0117188;12;1012
1013;0.00585938;6;1018
1014;0.0117188;12;1012
1015;0.00976562;10;1014
1016;0.00878906;9;1015
1017;0.00976562;10;1014
1018;0.00976562;10;1014
1019;0.00683594;7;1017
1020;0.0078125;8;1016
1021;0.00683594;7;1017
1022;0.00878906;9;1015
1023;0.0107422;11;1013
1024;0.0078125;8;1016
1025;0.00878906;9;1015
1026;0.0078125;8;1016
1027;0.0107422;11;1013
1028;0.0117188;12;1012
1029;0.00878906;9;1015
1030;0.00976562;10;1014
1031;0.00585938;6;1018
1032;0.00878906;9;1015
1033;0.00878906;9;1015
1034;0.0107422;11;1013
1035;0.0107422;11;1013
1036;0.00878906;9;1015
1037;0.0107422;11;1013
1038;0.00683594;7;1017
1039;0.0078125;8;1016
1040;0.00976562;10;1014
1041;0.0107422;11;1013
1042;0.00585938;6;1018
1043;0.00878906;9;1015
1044;0.0078125;8;1016
1045;0.0078125;8;1016
1046;0.0107422;11;1013
1047;0.00878906;9;1015
1048;0.00878906;9;1015
1049;0.00976562;10;1014
1050;0.0117188;12;1012
1051;0.0136719;14;1010
1052;0.00976562;10;1014
1053;0.0078125;8;1016
1054;0.0078125;8;1016
1055;0.00878906;9;1015
1056;0.0078125;8;1016
1057;0.00976562;10;1014
1058;0.0107422;11;1013
1059;0.00878906;9;1015
1060;0.0107422;11;1013
1061;0.00585938;6;1018
1062;0.00976562;10;1014
1063;0.0078125;8;1016
1064;0.00878906;9;1015
1065;0.0107422;11;1013
1066;0.00976562;10;1014
1067;0.00683594;7;1017
1068;0.00976562;10;1014
1069;0.0078125;8;1016
1070;0.00878906;9;1015
1071;0.00976562;10;1014
1072;0.0126953;13;1011
1073;0.00976562;10;1014
1074;0.0107422;11;1013
1075;0.00878906;9;1015
1076;0.00976562;10;1014
1077;0.0117188;12;1012
